Filename,Nucleus_ID,Condition,Area_um2,Equivalent_diameter_um,Perimeter_um,Eccentricity,Solidity,Orientation_rad,DAPI_mean_intensity,DAPI_integrated_intensity,Actin_mean_intensity,Centroid_y_px,Centroid_x_px
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #1.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #1_nucleus_0001,Blebbi,139.2911189780864,13.317318082606201,44.3218142963839,0.4350677674377881,0.991743517937328,-0.27341783879149845,2655.152099609375,54536824.12597656,708.5193481445312,324.5349074975657,472.5033592989289
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #2.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #2_nucleus_0001,Blebbi,151.5791183738163,13.892319016983276,48.18982135049588,0.6121934491700949,0.9745378444366934,-1.1820876003449907,2948.91845703125,65914225.3515625,1440.4442138671875,328.6621331424481,474.0545365068003
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #3.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #3_nucleus_0001,Blebbi,162.57185955509564,14.387248536349082,47.69915201048788,0.36792311229403435,0.9918083653965496,0.2173880352354674,4306.78369140625,103246525.43408203,4424.0966796875,355.6314186793476,457.00692445668045
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #4.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #4_nucleus_0001,Blebbi,191.90165943728763,15.631275747547107,51.95307329519187,0.5236868785924378,0.9932607932607933,0.43530167065133735,3629.44775390625,102706112.54003906,2032.3787841796875,268.44586189836735,348.91865149480526
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #5.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #5_nucleus_0001,Blebbi,126.33853683358078,12.683028862243237,43.9124904422719,0.6900937101527533,0.9764150943396226,-1.2228846322206746,2987.5361328125,55657798.154296875,2001.7279052734375,207.6998389694042,348.1243156199678
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #5.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #5_nucleus_0002,Blebbi,131.58060280096447,12.94347815721409,44.654640956375886,0.7364322894840774,0.9802960642651443,-1.1614946386089928,2932.1162109375,56891850.84082031,1713.5146484375,412.685873318559,419.7256094418389
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #6.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #6_nucleus_0001,Blebbi,125.78923884734782,12.65542702569059,41.84304974461588,0.3118469025723974,0.9903892359442575,-0.8389929183096771,2910.16064453125,53980569.795410156,3118.88671875,339.5951803331716,526.3171599547145
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #6.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #6_nucleus_0002,Blebbi,118.7907756153427,12.298337817087958,41.0809178669839,0.4211325170426851,0.9862620347953381,-1.0641782113948848,2718.5185546875,47620289.52246094,1397.754150390625,407.76679796768855,300.78934749100875
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #7.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #7_nucleus_0001,Blebbi,170.682481672807,14.741766693966925,49.70380032578388,0.3773146277440625,0.9859756336428096,1.0264223579686154,4104.373046875,103302965.21679688,1486.36767578125,324.2861456553697,326.6716993126465
MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #8-1.tif,MAX_Blebbi-Airyscan Processing-02.czi - Blebbi-Airyscan Processing-02.czi #8-1_nucleus_0001,Blebbi,242.74902117524732,17.580604460770918,58.82078038458385,0.5696873063116803,0.9936433032616239,-1.309544128889012,3443.885986328125,123277342.76660156,4855.62109375,238.51424740194435,426.11543189183146
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #01.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #01_nucleus_0001,CK666,165.0199653949734,14.495169733801266,48.21323097401587,0.5948325598197005,0.9928597658003182,-0.5541660006993068,5313.59912109375,129301121.01269531,1320.6719970703125,333.3613051697214,495.64025643133067
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #01.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #01_nucleus_0002,CK666,23.796131280141434,5.504377835649135,20.09046233643195,0.4178470747277591,0.9357333333333333,-1.532948994988655,1549.0738525390625,5435700.14855957,12.639498710632324,617.7657452265603,785.0119692220005
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #02.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #02_nucleus_0001,CK666,165.20306472371774,14.503209124799932,48.905133981087886,0.605822138365471,0.9889980513153621,-0.7461876971013007,4607.21826171875,112236444.07373047,1560.20166015625,329.400640367801,449.3494930421575
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #03.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #03_nucleus_0001,CK666,173.32724975466942,14.85554134213335,50.462503943423876,0.7209742975857621,0.989355113416428,-0.28669293590958256,5290.8046875,135227677.0078125,1795.3658447265625,327.3635509996479,451.39598575844127
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #04.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #04_nucleus_0001,CK666,216.19961850732093,16.591380407915945,56.36542545633583,0.5077484711004558,0.9903392147117296,1.2307362863833122,4164.0078125,132752733.0703125,4460.7451171875,384.5965935823845,569.5873717888397
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #05.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #05_nucleus_0001,CK666,197.1505068612915,15.843605069565998,54.08103805164785,0.7119053905583391,0.9892136513661574,0.6077510580364904,4750.5869140625,138109062.765625,1392.6259765625,266.62317694001104,242.5345693450743
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #06.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #06_nucleus_0001,CK666,192.0983216792723,15.639283220125707,57.783757709335895,0.8998975055796282,0.9877950971161558,1.4979465536714283,4767.24462890625,135041738.60302734,2151.439208984375,359.55865428742896,401.3277085466163
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #07.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #07_nucleus_0001,CK666,158.20460149171262,14.192686665262361,50.04975182931989,0.8357175456966862,0.9896071943666751,-1.2766168139287728,6262.609375,146100414.109375,2889.282470703125,323.71250375069656,404.28509580350635
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #08.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #08_nucleus_0001,CK666,142.43093339322044,13.466577025725146,45.97365458815991,0.6995618294663292,0.9874471086036671,1.5138114492750585,4926.23583984375,103465731.34423828,1902.187744140625,332.12845783935626,499.68756844260344
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #09.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #09_nucleus_0001,CK666,192.56624218606333,15.658319020008001,52.913010579895875,0.6012066234754223,0.9897525270128965,-1.4872336887093385,5014.75146484375,142398882.59570312,3635.819091796875,322.5720171855191,423.54180166220596
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #10.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #10_nucleus_0001,CK666,138.50447001014783,13.279659948187891,45.642836156375886,0.721977028638655,0.9805559556387728,-0.5136661539814609,3124.313232421875,63810973.458984375,2377.30712890625,326.1491382687035,289.56516842929886
MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #10.tif,MAX_CK666-Airyscan Processing-10.czi - CK666-Airyscan Processing-10.czi #10_nucleus_0002,CK666,146.7100325205414,13.667370449890319,48.34624399872788,0.8220686523023221,0.9894804244420051,-0.2190432836468957,3099.641845703125,67057651.689941406,1348.3221435546875,403.95835259314043,551.2602385134511
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #01.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #01_nucleus_0001,CytoD,156.2244161586259,14.10358481047728,51.397611572823855,0.8598726032093112,0.9800059556727784,-0.96860634474316,3286.086669921875,75701578.61499023,4782.6396484375,130.803142770326,282.01640838650866
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #01.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #01_nucleus_0002,CytoD,142.7632247676083,13.482276636682446,46.77574919284788,0.7663884706388026,0.9879857330580064,0.476658290326127,3601.80078125,75825110.046875,4206.15966796875,472.9619038571157,440.2683355500665
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #02.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #02_nucleus_0001,CytoD,152.7319659992435,13.945048542596872,48.795530579895875,0.7698532722034193,0.9778993530458947,1.193649815168867,3692.40673828125,83160384.55957031,2564.03369140625,350.9736701891484,468.6400852499778
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #03.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #03_nucleus_0001,CytoD,113.49445799499775,12.021049539350338,42.325442532855895,0.6490022142852439,0.9566161760503001,1.2181424831470018,3592.24169921875,60119757.078125,6149.34228515625,254.14716778202677,429.97018403441683
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #03.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #03_nucleus_0002,CytoD,108.84916021018815,11.772470224673526,40.734966363447896,0.6304374047708515,0.97967529296875,-0.7458618316634265,3962.509521484375,63602240.3293457,5442.5556640625,413.2827861192449,439.3400411189334
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #04.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #04_nucleus_0001,CytoD,9.080370414394238,3.4002186242137373,12.43094542232797,0.5167910134603776,0.923448275862069,-0.20868854779822205,2514.203857421875,3366518.9650878906,15.298730850219727,64.6303211351755,520.1941747572815
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #04.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #04_nucleus_0002,CytoD,174.9887066266086,14.926571647872064,50.85184643400787,0.7139173333957577,0.9911273285961206,0.37798218592788196,3339.28076171875,86166800.77539062,6574.04638671875,337.5769260579755,343.61114555882807
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #05.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #05_nucleus_0001,CytoD,128.94939763234237,12.813409863704395,43.9407483575679,0.47965638033635183,0.9729826536355728,0.09260670604450001,4134.3603515625,78614862.08496094,1402.98974609375,382.4046805153826,344.8415987378385
MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #06.tif,MAX_CytoD-Airyscan Processing-08.czi - CytoD-Airyscan Processing-08.czi #06_nucleus_0001,CytoD,121.34738476114302,12.429975419447954,42.58319203051191,0.38817953718474274,0.9700222258361794,1.375868126925498,3677.6728515625,65808278.005859375,6445.92333984375,206.97116351849783,420.04800491784954
